Qin,Qsolar,tin,tout
0,0,22.88759292,14.7
0,0,22.51449377,14.55
0,0,22.1484031,14.4
0,0,21.80048181,14.4
0,0,21.47113791,14.4
0,0,21.1508208,14.4
0,0,20.83489914,14.4
0,0,20.5102949,14.275
0,0,20.17685588,14.15
0,0,19.84663091,14.025
0,0,19.52599113,13.9
0,0,19.21468018,13.75
0,0,18.91031547,13.6
0,0,18.61036168,13.45
0,0,18.43776199,13.3
0,0,18.14946793,13.3
0,0,17.942563,13.3
0,0,17.53335949,13.3
0,0,17.23485839,13.3
0,0,16.97205047,13.175
0,0,16.70892562,13.05
0,0,16.44512883,12.925
0,0,16.18692805,12.8
0,0,15.96949562,13.2
0,0,15.79440933,13.6
0,0,15.64942697,14
0,0,15.52029064,14.4
0,0,15.37261971,14.275
0,89.35759681,15.22748676,14.15
0,154.0260707,15.11457332,14.025
0,226.5588688,15.0525684,13.9
0,295.2232654,15.10928961,14.6
0,366.7600591,15.2881397,15.3
0,454.6164067,15.56486771,16
0,530.8702779,15.78108568,16.7
0,609.0497041,16.28942079,17.25
0,688.9879479,16.80292176,17.8
0,754.0356769,17.35299562,18.35
0,829.780353,17.93230772,18.9
0,939.0658622,18.29894451,19.45
0,1101.018555,19.11806676,20
0,1235.980612,19.9229232,20.55
0,1393.698969,20.77687054,21.1
0,1571.848542,21.38311339,21.375
0,1766.657028,22.56953385,21.65
0,1952.359452,23.63655484,21.925
0,2142.172252,24.65649945,22.2
0,2331.338576,25.71479209,23.05
0,2515.481356,26.87150616,23.9
0,2667.448506,28.06815127,24.75
0,2805.232841,28.95238284,25.6
0,2926.380348,30.44638899,25.875
0,3028.944693,31.69842632,26.15
0,3091.502665,32.54730034,26.425
0,3132.492937,33.61379374,26.7
0,3151.455959,35.12793663,27.375
0,3148.139502,36.28577534,28.05
0,3100.315851,37.04728341,28.725
0,3031.045342,38.31799754,29.4
0,2941.220419,39.23800234,29
0,2832.100222,39.73567012,28.6
0,2686.831515,40.58349814,28.2
0,2527.601382,41.11563044,27.8
0,2357.48642,41.35278627,27.925
0,2180.13031,41.87285284,28.05
0,1980.419016,42.15578103,28.175
0,1785.207068,42.32531462,28.3
0,1599.474962,42.38085261,27.625
0,1428.072186,42.31913985,26.95
0,1257.103848,42.15353967,26.275
0,1110.560081,41.88251568,25.6
0,956.2443176,41.65083377,25.025
0,853.8218342,41.19749301,24.45
0,765.2576251,40.77531253,23.875
0,692.1873998,40.3216074,23.3
0,619.8502825,39.84949923,23.025
0,548.4074455,39.3659754,22.75
0,466.6637611,38.8573621,22.475
0,374.0131568,38.31903081,22.2
0,299.740024,37.85995954,21.225
0,229.1813305,37.05461264,20.25
0,165.5694229,36.3264176,19.275
0,110.6659606,35.57547165,18.3
0,0,34.81154901,17.9
0,0,34.05457951,17.5
0,0,33.30957008,17.1
0,0,32.5810164,16.7
0,0,31.88704653,16.55
0,0,31.22564443,16.4
0,0,30.58569683,16.25
0,0,29.96655088,16.1
0,0,29.59558068,16.1
0,0,28.8326333,16.1
0,0,28.46568988,16.1
0,0,28.05580804,16.1
0,0,27.55055927,15.975
0,0,26.79877093,15.85
0,0,26.4986688,15.725
0,0,25.8251228,15.6
0,0,25.31890199,15.45
0,0,24.84512174,15.3
0,0,24.37064998,15.15
0,0,23.90504679,15
0,0,23.45981433,15
0,0,23.03517515,15
0,0,22.62531198,15
0,0,22.22975355,15
0,0,21.83898014,14.85
0,0,21.45532435,14.7
0,0,21.08959994,14.55
0,0,20.74418335,14.4
0,0,20.42643823,14.4
0,0,20.13232194,14.4
0,0,19.85075203,14.4
0,0,19.58312761,14.4
0,0,19.3205026,14.275
0,0,19.05954204,14.15
0,0,18.80149796,14.025
0,0,18.5480023,13.9
0,0,18.31416357,14.025
0,0,18.09859792,14.15
0,0,17.8929545,14.275
0,0,17.68882365,14.4
0,0,17.49801999,14.7
0,90.64096136,17.34663159,15
0,147.0756703,17.25661593,15.3
0,198.9157155,17.2483065,15.6
0,256.9438215,17.3611562,16.425
0,321.2164238,17.59166171,17.25
0,375.5134797,17.80296398,18.075
0,457.5656972,18.27822004,18.9
0,518.0095505,18.77057559,19.725
0,580.1308567,19.3005844,20.55
0,631.1832439,19.87842172,21.375
0,692.1238777,20.25821562,22.2
0,781.8222942,21.04393261,22.35
0,899.6116258,21.74141007,22.5
0,1049.853843,22.43088545,22.65
0,1208.467908,23.14484091,22.8
0,1390.288595,23.87855147,22.925
0,1589.622647,24.63976352,23.05
0,1786.44101,25.42826862,23.175
0,1986.069345,26.26904686,23.3
0,2182.659004,26.92103613,23.875
0,2371.043378,28.11180298,24.45
0,2533.001142,29.15947372,25.025
0,2677.425788,30.20193719,25.6
0,2801.674544,31.23878896,25.725
0,2903.770404,32.25515531,25.85
0,2971.177022,33.2533063,25.975
0,3013.876649,34.22209817,26.1
0,3031.469239,35.15917312,26.25
0,3023.777601,35.76838321,26.4
0,2978.698599,36.86430487,26.55
0,2909.005127,37.4248206,26.7
0,2815.510843,38.06314786,26.55
0,2699.472291,38.97646251,26.4
0,2551.129301,39.53247305,26.25
0,2385.274289,39.76437304,26.1
0,2205.29973,40.3109097,26.375
0,2015.392515,40.63290514,26.65
0,1809.207484,40.84320533,26.925
0,1605.878134,40.99228733,27.2
0,1411.736257,41.03468236,26.8
0,1233.24152,40.96900127,26.4
0,1065.910868,40.81670745,26
0,908.0569191,40.59194988,25.6
0,793.947841,40.33867569,24.475
0,707.6032042,39.84633336,23.35
0,637.4706615,39.36553496,22.225
0,580.8375422,38.83743973,21.1
0,524.6090589,38.28345919,20.4
0,468.9477032,37.71462916,19.7
0,379.2710964,37.26488149,19
0,319.2362983,36.49054367,18.3
0,263.1910166,35.82993539,17.9
0,211.2980014,35.17216944,17.5
0,156.6347754,34.49347883,17.1
0,106.60504,33.79862135,16.7
0,0,33.07986465,16.425
0,0,32.35292887,16.15
0,0,31.63933741,15.875
0,0,30.94508559,15.6
0,0,30.26779303,15.3
0,0,29.60641713,15
0,0,28.96115487,14.7
0,0,28.33092495,14.4
0,0,27.96106724,14.4
0,0,27.20060246,14.4
0,0,26.83900427,14.4
0,0,26.43504759,14.4
0,0,25.93378557,14.275
0,0,25.18807673,14.15
0,0,24.89191471,14.025
0,0,24.22918226,13.9
0,0,23.75392564,13.9
0,0,23.33228138,13.9
0,0,22.91924727,13.9
0,0,22.52178368,13.9
0,0,22.14113054,13.9
0,0,21.7753165,13.9
0,0,21.42305386,13.9
0,0,21.08329601,13.9
0,0,20.7552143,13.9
0,0,20.43856573,13.9
0,0,20.13343297,13.9
0,0,19.83930926,13.9
0,0,19.54279623,13.75
0,0,19.24931014,13.6
0,0,18.96234739,13.45
0,0,18.68087551,13.3
0,0,18.41231152,13.3
0,0,18.15676336,13.3
0,0,17.91126737,13.3
0,0,17.67409534,13.3
0,0,17.44380641,13.3
0,0,17.2185525,13.3
0,0,16.99682467,13.3
0,0,16.77466105,13.3
0,0,16.54623109,13.175
0,86.00164889,16.33402616,13.05
0,143.6954601,16.1674516,12.925
0,203.2915162,16.06912577,12.8
0,264.5314455,16.07263114,13.2
0,327.3257134,16.16725514,13.6
0,398.6439661,16.33231268,14
0,472.8188618,16.56054701,14.4
0,549.2420996,16.75988305,14.975
0,657.1030555,17.22006086,15.55
0,666.092259,17.68551931,16.125
0,696.3463715,18.17216532,16.7
0,786.0298751,18.69552838,17.1
0,897.3099137,19.26226013,17.5
0,1031.520758,19.63158188,17.9
0,1193.723066,20.42682968,18.3
0,1379.595964,21.11825536,18.575
0,1583.349805,21.82008428,18.85
0,1783.424905,22.58386893,19.125
0,1985.562401,23.40606518,19.4
0,2183.896398,24.27660949,19.55
0,2373.290907,24.92411496,19.7
0,2533.577699,26.07265843,19.85
0,2675.506731,27.06191303,20
0,2796.576775,28.03293987,20.275
0,2894.956992,29.01950954,20.55
0,2963.905957,30.00952311,20.825
0,3008.097706,30.99670432,21.1
0,3027.079006,31.97330281,21.65
0,3020.623926,32.91393113,22.2
0,2974.605336,33.51731346,22.75
0,2903.776553,34.59647043,23.3
0,2808.940973,35.3403111,22.9
0,2691.339683,35.66147923,22.5
0,2547.33351,36.38203819,22.1
0,2385.087669,36.78937299,21.7
0,2207.865098,37.06636361,21.55
0,2019.74699,37.28048362,21.4
0,1810.364069,37.41318286,21.25
0,1603.561784,37.4546407,21.1
0,1405.729582,37.41879869,21.1
0,1223.431964,37.31483184,21.1
0,1052.393002,37.14450914,21.1
0,909.9088721,36.91412247,21.1
0,797.8177291,36.62219628,20.825
0,684.7593484,36.38089194,20.55
0,614.1741109,35.92167572,20.275
0,559.7238858,35.53097236,20
0,505.643164,35.13098733,19.725
0,452.0904131,34.70979531,19.45
0,387.8619038,34.27294153,19.175
0,307.2403146,33.8123382,18.9
0,253.0025379,33.31704813,18.475
0,202.926143,32.79139663,18.05
0,148.466787,32.23999509,17.625
0,99.08792586,31.66155482,17.2
0,0,31.06289514,17.075
0,0,30.63451427,16.95
0,0,29.89457745,16.825
0,0,29.29934747,16.7
0,0,28.95881821,16.55
0,0,28.22386854,16.4
0,0,27.86846124,16.25
0,0,27.46954815,16.1
0,0,26.98374028,15.975
0,0,26.26109449,15.85
0,0,25.9792643,15.725
0,0,25.34390222,15.6
0,0,24.88046115,15.45
0,0,24.45929891,15.3
0,0,24.04157491,15.15
0,0,23.6337593,15
0,0,23.24513108,15
0,0,22.87568952,15
0,0,22.52059417,15
0,0,22.179478,15
0,0,21.85289478,15
0,0,21.53933753,15
0,0,21.23592897,15
0,0,20.93980826,15
0,0,20.75286169,14.725
0,0,20.33981931,14.45
0,0,20.00026646,14.175
0,0,19.68599938,13.9
0,0,19.40066657,14.025
0,0,19.13943719,14.15
0,0,18.90327298,14.275
0,0,18.68881058,14.4
0,0,18.47592459,14.275
0,0,18.25976985,14.15
0,0,18.04450527,14.025
0,0,17.83363806,13.9
0,0,17.63502262,13.9
0,0,17.44820834,13.9
0,0,17.26918304,13.9
0,0,17.09518423,13.9
0,0,16.92558828,13.9
0,85.74124133,16.77956243,13.9
0,137.3921894,16.67557244,13.9
0,185.0730297,16.6233138,13.9
0,239.3073551,16.65094354,14.325
0,319.833587,16.75911293,14.75
0,374.2219213,16.92880849,15.175
0,446.5174292,17.14050784,15.6
0,516.812563,17.36608372,15.725
0,584.9899063,17.60189567,15.85
0,605.9076702,17.84733656,15.975
0,677.5199747,18.1109247,16.1
0,745.4125546,18.3031478,16.525
0,866.3319156,18.75605588,16.95
0,1001.549066,19.20479631,17.375
0,1164.617164,19.69769356,17.8
0,1351.225664,20.23540214,17.8
0,1555.674709,20.81633642,17.8
0,1769.230719,21.2498558,17.8
0,1986.665746,22.11344991,17.8
0,2202.095363,22.90865904,17.925
0,2410.249291,23.73004562,18.05
0,2574.959534,24.58870034,18.175
0,2721.225479,25.46448698,18.3
0,2846.507966,26.11388092,18.725
0,2948.921721,27.24206914,19.15
0,3010.148489,28.20350737,19.575
0,3045.903638,29.11988125,20
0,3056.016338,29.7138432,20.15
0,3040.545934,30.79462636,20.3
0,2999.558628,31.37548906,20.45
0,2933.432769,32.0574268,20.6
0,2842.795919,33.04280669,20.3
0,2728.713052,33.64603374,20
0,2548.331192,33.90486724,19.7
0,2408.010462,34.49524884,19.4
0,2226.644099,34.82148935,19.125
0,2056.021167,35.01586087,18.85
0,1868.192301,35.12970057,18.575
0,1684.445831,35.15414476,18.3
0,1509.73244,35.10267803,18.175
0,1348.946979,34.99072187,18.05
0,1182.257352,34.82371491,17.925
0,1019.186995,34.60318312,17.8
0,917.2569271,34.32833913,17.525
0,838.3628652,34.12239981,17.25
0,731.0234136,33.7011848,16.975
0,650.5901625,33.3110653,16.7
0,569.0882951,32.88214232,16.275
0,486.6490967,32.40718066,15.85
0,395.6326364,31.88297838,15.425
0,322.851715,31.32411,15
0,245.9255601,30.76844382,15
0,172.9133819,30.21003467,15
0,128.3514601,29.64258359,15
0,83.84022764,29.07756613,15
0,0,28.49885975,14.85
0,0,27.9167371,14.7
0,0,27.35363315,14.55
0,0,26.81045923,14.4
0,0,26.29648147,14.4
0,0,25.81217121,14.4
0,0,25.34990627,14.4
0,0,24.90838383,14.4
0,0,24.48326619,14.4
0,0,24.07178688,14.4
0,0,23.67374302,14.4
0,0,23.28776431,14.4
0,0,22.90610769,14.275
0,0,22.52780944,14.15
0,0,22.15684325,14.025
0,0,21.79322508,13.9
0,0,21.46252,14.175
0,0,21.16520198,14.45
0,0,20.89010309,14.725
0,0,20.63915231,15
0,0,20.37634215,14.725
0,0,20.09658647,14.45
0,0,19.81151524,14.175
0,0,19.52935149,13.9
0,0,19.25795445,13.75
0,0,18.99531207,13.6
0,0,18.73675743,13.45
0,0,18.47994071,13.3
0,0,18.23506091,13.3
0,0,18.00374671,13.3
0,0,17.78266463,13.3
0,0,17.56920989,13.3
0,0,17.36164957,13.3
0,0,17.15863771,13.3
0,0,16.95858892,13.3
0,0,16.75951949,13.3
0,0,16.54792839,13.025
0,0,16.32394477,12.75
0,0,16.09498473,12.475
0,0,15.86693599,12.2
0,0,15.67272595,12.475
0,71.6576117,15.52953226,12.75
0,121.9407164,15.44139306,13.025
0,187.8327093,15.41600735,13.3
0,246.774342,15.48351499,13.875
0,310.6199579,15.64663999,14.45
0,368.5091621,15.88975302,15.025
0,429.7773854,16.08199892,15.6
0,494.0648246,16.51723298,16
0,591.2629343,16.94274001,16.4
0,643.037602,17.38598717,16.8
0,716.4525648,17.85086873,17.2
0,816.8301074,18.32300897,17.475
0,947.080136,18.82028667,17.75
0,1094.156857,19.36622212,18.025
0,1268.204547,19.74076507,18.3
0,1464.568485,20.58703754,18.45
0,1665.818175,21.37819564,18.6
0,1868.497917,22.19261909,18.75
0,2072.700517,23.07435448,18.9
0,2272.863905,23.75545064,19.325
0,2464.11665,24.98373042,19.75
0,2629.915442,26.06734872,20.175
0,2778.36803,27.13646974,20.6
0,2906.958762,28.21316361,20.875
0,3013.776117,29.28669255,21.15
0,3076.181119,30.34877866,21.425
0,3113.931313,31.38732506,21.7
0,3126.817755,32.36076861,21.7
0,3114.815598,32.96560258,21.7
0,3068.693487,34.02170201,21.7
0,2998.333138,34.7944792,21.7
0,2904.455888,35.4647395,21.825
0,2788.180671,35.82799289,21.95
0,2640.426392,36.56536173,22.075
0,2474.947299,37.02413738,22.2
0,2294.874233,37.34330633,21.925
0,2104.101671,37.57264056,21.65
0,1892.462771,37.71499095,21.375
0,1682.738429,37.75503065,21.1
0,1486.289841,37.68123473,20.55
0,1292.713166,37.50519739,20
0,1114.998263,37.23825012,19.45
0,961.877748,36.98215149,18.9
0,872.7793649,36.5049533,18.475
0,781.8140323,36.07085935,18.05
0,694.7453451,35.58213783,17.625
0,624.1624094,35.05554975,17.2
0,568.1631978,34.52021623,16.8
0,513.5400503,33.968949,16.4
0,432.1881623,33.39452187,16
0,348.9292928,32.79428324,15.6
0,273.9233161,32.35774557,15.45
0,181.6564827,31.60285839,15.3
0,131.1101935,30.96806609,15.15
0,83.67420328,30.34680848,15
0,0,29.72143072,15
0,0,29.10687097,15
0,0,28.73394715,15
0,0,27.97729533,15
0,0,27.61824155,15
0,0,27.21949168,15
0,0,26.73669272,15
0,0,26.0305099,15
0,0,25.75101661,14.85
0,0,25.12207422,14.7
0,0,24.66151575,14.55
0,0,24.24240063,14.4
0,0,23.83604614,14.4
0,0,23.45005118,14.4
0,0,23.0788869,14.4
0,0,22.7230697,14.4
0,0,22.37074085,14.275
0,0,22.01829301,14.15
0,0,21.67284394,14.025
0,0,21.33537356,13.9
0,0,21.0024563,13.75
0,0,20.67597945,13.6
0,0,20.35801994,13.45
0,0,20.04699474,13.3
0,0,19.7511127,13.3
0,0,19.46689801,13.3
0,0,19.19954051,13.3
0,0,18.94645351,13.3
0,0,18.69537988,13.175
0,0,18.44359651,13.05
0,0,18.19287484,12.925
0,0,17.94571134,12.8
0,0,17.70019779,12.65
0,0,17.45498359,12.5
0,0,17.20963408,12.35
0,0,16.96374879,12.2
0,0,16.71778302,12.075
0,0,16.47077229,11.95
0,0,16.22127543,11.825
0,0,15.96681713,11.7
0,0,15.7343921,11.975
0,60.26740082,15.54201424,12.25
0,130.1359815,15.40033453,12.525
0,198.1064948,15.32063958,12.8
0,269.5182021,15.33061609,13.35
0,357.806265,15.43882054,13.9
0,427.686229,15.63530295,14.45
0,500.572433,15.90715715,15
0,575.6979807,16.11564495,15.425
0,652.9051659,16.58127531,15.85
0,716.6821077,17.0041633,16.275
0,845.2813501,17.4282395,16.7
0,965.2759616,17.89023313,17.1
0,1111.492939,18.40390264,17.5
0,1253.04604,18.97314192,17.9
0,1415.389633,19.37424541,18.3
0,1594.55215,20.21005618,18.575
0,1785.711455,20.97418109,18.85
0,1971.556961,21.76189594,19.125
0,2153.558116,22.60091526,19.4
0,2327.397211,23.47221349,19.4
0,2489.526684,24.36521998,19.4
0,2656.266548,25.01426883,19.4
0,2813.177903,26.15756191,19.4
0,2957.244784,27.14795429,19.55
0,3085.75462,28.12478326,19.7
0,3157.791098,29.10541715,19.85
0,3208.292127,30.07164414,20
0,3236.586825,31.01158835,20.15
0,3242.193477,31.92171217,20.3
0,3206.416229,32.52455784,20.45
0,3147.978134,33.57806091,20.6
0,3067.312219,34.3435664,20.6
0,2965.203204,34.98858477,20.6
0,2818.599822,35.31980402,20.6
0,2655.975582,35.97441891,20.6
0,2480.157538,36.34841104,20.6
0,2294.58818,36.6138334,20.6
0,2076.663447,36.82993988,20.6
0,1862.563409,36.98759137,20.6
0,1657.494379,37.04626118,20.3
0,1466.664805,37.00527824,20
0,1259.368504,36.86648933,19.7
0,1084.737647,36.63527203,19.4
0,908.8514978,36.41226292,19.275
0,792.3940814,35.98984287,19.15
0,696.3832163,35.60288074,19.025
0,634.8395794,35.20060322,18.9
0,573.3206846,34.77489375,18.625
0,511.9257372,34.33338613,18.35
0,431.1125042,33.87534094,18.075
0,340.4969068,33.39138748,17.8
0,268.0620185,32.87419215,17.375
0,192.6026862,32.31725177,16.95
0,141.6652436,31.72827678,16.525
0,90.68593333,31.29022326,16.1
0,0,30.52472222,15.975
0,0,29.88383936,15.85
0,0,29.26915598,15.725
0,0,28.8920674,15.6
0,0,28.35570891,15.45
0,0,27.55853062,15.3
0,0,26.98430848,15.15
0,0,26.67208054,15
0,0,25.97456183,14.85
0,0,25.44838404,14.7
0,0,24.9812302,14.55
0,0,24.51665278,14.4
0,0,24.05428552,14.125
0,0,23.59576627,13.85
0,0,23.14451519,13.575
0,0,22.69845807,13.3
0,0,22.28764828,13.575
0,0,21.91779359,13.85
0,0,21.57498356,14.125
0,0,21.26009885,14.4
0,0,20.93880769,14.125
0,0,20.60310811,13.85
0,0,20.27144447,13.575
0,0,19.94493558,13.3
0,0,19.63751641,13.3
0,0,19.34927389,13.3
0,0,19.07094942,13.3
0,0,18.80573154,13.3
0,0,18.55408181,13.3
0,0,18.31348441,13.3
0,0,18.0814535,13.3
0,0,17.85672382,13.3
0,0,17.63790508,13.3
0,0,17.42591412,13.3
0,0,17.22156862,13.3
0,0,17.02494793,13.3
0,0,16.84586372,13.45
0,0,16.68556478,13.6
0,0,16.54079021,13.75
0,0,16.40892261,13.9
0,0,16.26181249,13.625
0,54.4526159,16.10538219,13.35
0,122.896414,15.96255592,13.075
0,190.89115,15.85054695,12.8
0,259.6490999,15.81307268,13.2
0,328.9206096,15.85051927,13.6
0,409.3874561,15.94749838,14
0,493.7442132,16.09848871,14.4
0,571.3760608,16.31602794,14.975
0,667.9600494,16.61057529,15.55
0,754.3298037,16.84928447,16.125
0,881.4975176,17.40713277,16.7
0,1027.046102,17.78004951,17.1
0,1197.075459,18.58568482,17.5
0,1356.365211,19.33849211,17.9
0,1537.223408,20.09762256,18.3
0,1737.211341,20.89678787,18.725
0,1952.765638,21.74772083,19.15
0,2152.392044,22.37882393,19.575
0,2365.560524,23.56192308,20
0,2561.199874,24.60602692,20.15
0,2750.861396,25.64251152,20.3
0,2902.134799,26.71240078,20.45
0,3039.689289,27.79881198,20.6
0,3161.378084,28.89307328,20.875
0,3265.45117,29.9886359,21.15
0,3327.297647,31.07049788,21.425
0,3368.517221,32.1320841,21.7
0,3388.67261,33.18782576,22.525
0,3387.469812,34.22580515,23.35
0,3334.924167,35.22989005,24.175
0,3261.924434,36.19474316,25
0,3169.332033,36.76341323,24.725
0,3058.28748,37.73895317,24.45
0,2874.078885,38.38152926,24.175
0,2680.612837,38.6450053,23.9
0,2481.334093,39.22604692,23.75
0,2266.58283,39.52176475,23.6
0,2071.413102,39.68611757,23.45
0,1879.890509,39.78026285,23.3
0,1696.065083,39.79990135,23.175
0,1523.890417,39.74170963,23.05
0,1335.955197,39.60598467,22.925
0,1171.937455,39.38112594,22.8
0,1031.39473,39.11480433,22.65
0,911.5792621,38.90148897,22.5
0,776.8930972,38.47098513,22.35
0,697.4693769,38.07962503,22.2
0,619.8396555,37.66479487,21.925
0,542.5874007,37.21722861,21.65
0,447.4828283,36.74284393,21.375
0,345.1772581,36.22305737,21.1
0,256.0187739,35.66260601,20.55
0,163.034677,35.22034243,20
0,119.9453746,34.44892835,19.45
0,76.50717753,33.78267764,18.9
0,0,33.11845355,18.475
0,0,32.45170273,18.05
0,0,31.79584923,17.625
0,0,31.15107154,17.2
0,0,30.52534202,16.925
0,0,29.91775646,16.65
0,0,29.54212565,16.375
0,0,29.01066307,16.1
0,0,28.21955157,15.825
0,0,27.64307421,15.55
0,0,27.31981181,15.275
0,0,26.59970122,15
0,0,26.25356889,14.85
0,0,25.86523306,14.7
0,0,25.13996318,14.55
0,0,24.62333525,14.4
0,0,24.18209128,14.275
0,0,23.74029358,14.15
0,0,23.30813684,14.025
0,0,22.88900367,13.9
0,0,22.48855745,13.9
0,0,22.10714759,13.9
0,0,21.73978357,13.9
0,0,21.38556924,13.9
0,0,21.03455665,13.75
0,0,20.68458779,13.6
0,0,20.34074968,13.45
0,0,20.00300853,13.3
0,0,19.68863084,13.45
0,0,19.39627672,13.6
0,0,19.11411542,13.75
0,0,18.84101743,13.9
0,0,18.56005934,13.75
0,0,18.27018685,13.6
0,0,17.98135393,13.45
0,0,17.70224391,13.3
0,0,17.45357225,13.45
0,0,17.23466218,13.6
0,0,17.03545425,13.75
0,0,16.84669469,13.9
0,0,16.66444644,14.025
0,75.96233678,16.50413733,14.15
0,132.8663456,16.38628713,14.275
0,198.7209741,16.33363409,14.4
0,261.59858,16.40273823,15.25
0,328.6984481,16.59674647,16.1
0,418.6029514,16.89423943,16.95
0,507.0331242,17.1233192,17.8
0,593.4233275,17.64567554,18.35
0,677.6773387,18.15292757,18.9
0,730.4898976,18.68978322,19.45
0,819.6952258,19.2613044,20
0,928.6367567,19.85361366,20.275
0,1097.554553,20.23979468,20.55
0,1232.147519,21.06650407,20.825
0,1402.10051,21.82361332,21.1
0,1566.384282,22.56539848,21.25
0,1718.638554,23.3231909,21.4
0,1915.230352,24.12609616,21.55
0,2130.538387,25.01522253,21.7
0,2376.118881,25.70883757,22.1
0,2614.755698,26.98508143,22.5
0,2703.948269,27.76926571,22.9
0,2767.678137,28.71206027,23.3
0,2811.015248,29.71563781,24.15
0,2829.729799,31.14045367,25
0,2793.097296,31.85116682,25.85
0,2739.075072,33.10706887,26.7
0,2669.118673,34.02046365,26.55
0,2584.813448,34.51963951,26.4
0,2522.283213,35.42451088,26.25
0,2449.835691,36.06300283,26.1
0,2300.314585,36.39271,26.65
0,2221.029965,37.13404102,27.2
0,2356.100176,37.52540489,27.75
0,2373.214667,38.27701357,28.3
0,2357.448432,38.87074807,28.45
0,2260.329402,39.17844014,28.6
0,2019.696755,39.79915457,28.75
0,1781.90453,40.13175498,28.9
0,1547.722623,40.23746774,27.65
0,1321.394893,40.17552306,26.4
0,1151.370518,39.98423237,25.15
0,980.94674,39.75023631,23.9
0,857.9160199,39.33100936,23.2
0,761.865576,38.93288962,22.5
0,644.475222,38.48187394,21.8
0,560.8545167,37.98067459,21.1
0,479.8097204,37.4827842,20.975
0,420.5163473,36.99402182,20.85
0,339.5665123,36.49265258,20.725
0,287.40039,35.9821349,20.6
0,240.2121257,35.46425033,20.45
0,197.983314,34.93676838,20.3
0,131.2104346,34.39362162,20.15
0,83.36779084,33.8345725,20
0,0,33.37248647,19.175
0,0,32.5599478,18.35
0,0,31.85764893,17.525
0,0,31.16757123,16.7
0,0,30.49830997,16.275
0,0,29.85198732,15.85
0,0,29.21441869,15.425
0,0,28.58662811,15
0,0,27.97724031,14.725
0,0,27.60513242,14.45
0,0,27.07681781,14.175
0,0,26.2874458,13.9
0,0,25.71127731,13.625
0,0,25.38987577,13.35
0,0,24.67142069,13.075
0,0,24.31927604,12.8
0,0,23.9387949,12.8
0,0,23.23008033,12.8
0,0,22.73529377,12.8
0,0,22.31777403,12.8
0,0,21.89208171,12.65
0,0,21.46830637,12.5
0,0,21.05666347,12.35
0,0,20.65546653,12.2
0,0,20.26547382,12.075
0,0,19.88660049,11.95
0,0,19.51677537,11.825
0,0,19.1548566,11.7
0,0,18.80759427,11.7
0,0,18.47631745,11.7
0,0,18.15729529,11.7
0,0,17.85043761,11.7
0,0,17.56349739,11.825
0,0,17.29364254,11.95
0,0,17.04426301,12.075
0,0,16.81381978,12.2
0,0,16.60254524,12.35
0,0,16.40897552,12.5
0,0,16.23151977,12.65
0,0,16.06981284,12.8
0,0,15.90062392,12.65
0,55.68447379,15.73111504,12.5
0,118.7753042,15.58258118,12.35
0,179.7075499,15.47141451,12.2
0,243.4745693,15.44739547,12.75
0,322.5396118,15.51683141,13.3
0,389.0986767,15.66622476,13.85
0,459.4023552,15.88800635,14.4
0,532.7515844,16.17731833,14.825
0,608.9801151,16.40207096,15.25
0,699.1684857,16.91749381,15.675
0,795.3847296,17.42582294,16.1
0,917.3386494,17.95747057,16.1
0,1072.13996,18.54505633,16.1
0,1228.882604,18.97049217,16.1
0,1408.245149,19.85463671,16.1
0,1605.477483,20.42130872,16.8
0,1815.1039,21.1637561,17.5
0,2050.746824,22.01677727,18.2
0,2282.911628,23.32943534,18.9
0,2516.70146,24.35691326,19.325
0,2745.087721,25.38413771,19.75
0,2913.493759,26.46730423,20.175
0,3064.511447,27.5936307,20.6
0,3195.862681,28.72168335,20.6
0,3305.774346,29.83580685,20.6
0,3357.408535,30.92258521,20.6
0,3384.353793,31.9595852,20.6
0,3386.728729,32.95329202,20.875
0,3364.824764,33.89364598,21.15
0,3321.362589,34.79638764,21.425
0,3254.144751,35.41177743,21.7
0,3163.716078,36.48544301,22.1
0,3050.960389,37.07504193,22.5
0,2900.053919,37.74788763,22.9
0,2731.441215,38.70998579,23.3
0,2547.910797,39.30224711,23.45
0,2352.935922,39.56110236,23.6
0,2130.242737,40.10955414,23.75
0,1899.838021,40.36426135,23.9
0,1677.608967,40.43039788,23.35
0,1469.375261,40.37144,22.8
0,1263.41706,40.20422151,22.25
0,1085.153163,39.9382197,21.7
0,936.7017234,39.71449354,21.7
0,817.2770336,39.29066408,21.7
0,706.3916984,38.90820323,21.7
0,631.6303457,38.50396684,21.7
0,565.999017,38.04193889,21.125
0,501.0594096,37.5299013,20.55
0,395.4335015,36.9765921,19.975
0,322.881336,36.37955379,19.4
0,254.3709009,35.93043429,19
0,181.3270023,35.15398192,18.6
0,132.1471203,34.48824447,18.2
0,83.78695128,33.82619253,17.8
0,0,33.12986317,17.375
0,0,32.41458754,16.95
0,0,31.70550289,16.525
0,0,31.00801106,16.1
0,0,30.34851189,15.975
0,0,29.72537493,15.85
0,0,29.12351265,15.725
0,0,28.75895081,15.6
0,0,28.23645316,15.45
0,0,27.45512499,15.3
0,0,26.88626437,15.15
0,0,26.57501192,15
0,0,25.87483849,14.85
0,0,25.5385783,14.7
0,0,25.16269728,14.55
0,0,24.45798147,14.4
0,0,23.96921149,14.4
